shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S20035,45.520975,-73.658975,10003,0.245
S20035,45.520909,-73.658743,10004,0.265
S20035,45.520772,-73.658264,10005,0.305
S20035,45.520652,-73.657855,10006,0.340
S20035,45.520530,-73.657448,10007,0.374
S20035,45.520298,-73.656678,10008,0.440
S20035,45.520139,-73.656148,10009,0.485
S20035,45.519984,-73.655616,10010,0.530
S20035,45.519896,-73.655306,10011,0.556
S20035,45.519555,-73.654122,10012,0.656
S20035,45.517954,-73.648570,10013,1.125
S20035,45.517613,-73.647385,10014,1.225
S20035,45.516511,-73.643563,10015,1.548
S20035,45.516511,-73.643563,20001,1.548
S20035,45.516382,-73.643115,20002,1.585
S20035,45.516040,-73.641930,20003,1.685
S20035,45.515561,-73.640267,20004,1.826
S20035,45.515433,-73.639823,20005,1.863
S20035,45.514469,-73.636481,20006,2.145
S20035,45.514128,-73.635297,20007,2.245
S20035,45.513944,-73.634659,20008,2.299
S20035,45.513944,-73.634659,30001,2.299
S20035,45.513670,-73.633710,30002,2.380
S20035,45.513632,-73.633574,30003,2.391
S20035,45.513593,-73.633437,30004,2.402
S20035,45.513529,-73.633188,30005,2.423
S20035,45.513472,-73.632936,30006,2.444
S20035,45.513422,-73.632681,30007,2.465
S20035,45.513396,-73.632538,30008,2.476
S20035,45.513372,-73.632395,30009,2.488
S20035,45.513221,-73.631496,30010,2.560
S20035,45.513158,-73.631122,30011,2.590
S20035,45.513060,-73.630533,30012,2.637
S20035,45.512938,-73.629804,30013,2.696
S20035,45.512882,-73.629471,30014,2.722
S20035,45.512080,-73.624685,30015,3.107
S20035,45.511918,-73.623718,30016,3.184
S20035,45.510074,-73.612720,30017,4.068
S20035,45.510074,-73.612721,40001,4.068
S20035,45.507392,-73.596747,40002,5.351
S20035,45.507215,-73.595695,40003,5.436
S20035,45.504685,-73.580652,40004,6.644
S20035,45.504557,-73.579891,40005,6.706
S20035,45.504032,-73.576765,40006,6.957
S20035,45.503990,-73.576520,40007,6.976
S20035,45.503947,-73.576274,40008,6.996
S20035,45.503885,-73.575958,40009,7.022
S20035,45.503816,-73.575644,40010,7.048
S20035,45.503742,-73.575334,40011,7.073
S20035,45.503660,-73.575027,40012,7.099
S20035,45.503572,-73.574724,40013,7.125
S20035,45.503478,-73.574423,40014,7.150
S20035,45.503379,-73.574127,40015,7.176
S20035,45.503273,-73.573835,40016,7.202
S20035,45.503160,-73.573549,40017,7.227
S20035,45.503043,-73.573267,40018,7.253
S20035,45.502919,-73.572989,40019,7.279
S20035,45.502803,-73.572743,40020,7.302
S20035,45.502685,-73.572500,40021,7.325
S20035,45.502646,-73.572419,40022,7.332
S20035,45.502646,-73.572419,50001,7.332
S20035,45.502407,-73.571931,50002,7.379
S20035,45.502134,-73.571372,50003,7.432
S20035,45.501942,-73.570977,50004,7.470
S20035,45.501891,-73.570872,50005,7.479
S20035,45.501681,-73.570441,50006,7.521
S20035,45.501446,-73.569960,50007,7.566
S20035,45.501387,-73.569844,50008,7.577
S20035,45.501322,-73.569735,50009,7.589
S20035,45.501322,-73.569735,50010,7.589
S20035,45.501158,-73.569474,50011,7.616
S20035,45.501035,-73.569272,50012,7.637
S20035,45.501035,-73.569272,50013,7.637
S20035,45.500906,-73.569052,50014,7.659
S20035,45.500877,-73.569002,50015,7.664
S20035,45.500814,-73.568889,50016,7.675
S20035,45.500754,-73.568771,50017,7.687
S20035,45.500754,-73.568771,50018,7.687
S20035,45.500588,-73.568429,50019,7.719
S20035,45.500283,-73.567797,50020,7.779
S20035,45.499976,-73.567166,50021,7.839
S20035,45.499906,-73.567021,50022,7.853
S20035,45.499906,-73.567021,60001,7.853
S20035,45.499508,-73.566199,60002,7.931
S20035,45.499202,-73.565567,60003,7.991
S20035,45.499186,-73.565536,60004,7.994
S20035,45.499147,-73.565450,60005,8.002
S20035,45.499147,-73.565450,60006,8.002
S20035,45.499113,-73.565372,60007,8.009
S20035,45.499064,-73.565257,60008,8.019
S20035,45.499021,-73.565136,60009,8.030
S20035,45.499021,-73.565136,60010,8.030
S20035,45.498940,-73.564901,60011,8.050
S20035,45.498893,-73.564763,60012,8.063
S20035,45.498830,-73.564581,60013,8.078
S20035,45.498764,-73.564402,60014,8.094
S20035,45.498764,-73.564402,60015,8.094
S20035,45.498694,-73.564219,60016,8.111
S20035,45.498514,-73.563742,60017,8.153
S20035,45.498461,-73.563602,60018,8.165
S20035,45.498461,-73.563602,60019,8.165
S20035,45.498406,-73.563462,60020,8.178
S20035,45.498406,-73.563462,60021,8.178
S20035,45.498352,-73.563330,60022,8.190
S20035,45.498297,-73.563201,60023,8.201
S20035,45.498297,-73.563201,60024,8.201
S20035,45.498236,-73.563066,60025,8.214
S20035,45.498236,-73.563066,60026,8.214
S20035,45.498174,-73.562933,60027,8.226
S20035,45.498174,-73.562933,60028,8.226
S20035,45.498171,-73.562928,60029,8.227
S20035,45.497872,-73.562288,60030,8.287
S20035,45.497719,-73.561962,60031,8.318
S20035,45.497195,-73.560841,60032,8.423
S20035,45.496777,-73.559948,60033,8.507
S20035,45.496566,-73.559499,60034,8.549
S20035,45.496566,-73.559499,60035,8.549
S20035,45.496451,-73.559255,60036,8.572
S20035,45.496150,-73.558618,60037,8.632
S20035,45.495870,-73.558023,60038,8.688
S20035,45.495708,-73.557686,60039,8.720
S20035,45.495708,-73.557686,60040,8.720
S20035,45.495624,-73.557521,60041,8.736
S20035,45.495534,-73.557362,60042,8.752
S20035,45.495534,-73.557362,60043,8.752
S20035,45.495455,-73.557234,60044,8.765
S20035,45.495371,-73.557112,60045,8.778
S20035,45.495284,-73.556995,60046,8.792
S20035,45.495192,-73.556884,60047,8.805
S20035,45.495192,-73.556884,60048,8.805
S20035,45.495091,-73.556772,60049,8.819
S20035,45.494986,-73.556668,60050,8.833
S20035,45.494877,-73.556571,60051,8.848
S20035,45.494766,-73.556481,60052,8.862
S20035,45.494651,-73.556399,60053,8.876
S20035,45.494534,-73.556326,60054,8.890
S20035,45.494534,-73.556326,60055,8.890
S20035,45.494534,-73.556326,60056,8.890
S20035,45.494408,-73.556258,60057,8.905
S20035,45.494279,-73.556199,60058,8.920
S20035,45.494149,-73.556150,60059,8.935
S20035,45.494017,-73.556110,60060,8.950
S20035,45.494017,-73.556110,60061,8.950
S20035,45.493898,-73.556084,60062,8.964
S20035,45.493778,-73.556064,60063,8.977
S20035,45.493656,-73.556053,60064,8.991
S20035,45.493656,-73.556053,60065,8.991
S20035,45.493613,-73.556051,60066,8.995
S20035,45.493613,-73.556051,60067,8.995
S20035,45.493469,-73.556051,60068,9.011
S20035,45.493325,-73.556060,60069,9.027
S20035,45.493325,-73.556060,60070,9.027
S20035,45.493039,-73.556090,60071,9.059
S20035,45.493039,-73.556090,60072,9.059
S20035,45.491432,-73.556287,60073,9.239
S20035,45.491102,-73.556333,60074,9.275
S20035,45.490772,-73.556382,60075,9.312
S20035,45.490772,-73.556382,60076,9.312
S20035,45.490247,-73.556465,60077,9.371
S20035,45.490170,-73.556476,60078,9.380
S20035,45.489991,-73.556504,60079,9.400
S20035,45.489991,-73.556504,60080,9.400
S20035,45.489811,-73.556529,60081,9.420
S20035,45.489811,-73.556529,60082,9.420
S20035,45.489658,-73.556544,60083,9.437
S20035,45.489658,-73.556544,60084,9.437
S20035,45.489448,-73.556555,60085,9.460
S20035,45.489448,-73.556555,60086,9.460
S20035,45.489239,-73.556557,60087,9.483
S20035,45.489239,-73.556557,60088,9.483
S20035,45.489058,-73.556552,60089,9.503
S20035,45.489058,-73.556552,60090,9.503
S20035,45.488879,-73.556543,60091,9.523
S20035,45.488879,-73.556543,60092,9.523
S20035,45.488713,-73.556534,60093,9.542
S20035,45.487830,-73.556487,60094,9.640
S20035,45.487787,-73.556484,60095,9.645
S20035,45.487606,-73.556473,60096,9.665
S20035,45.487425,-73.556458,60097,9.685
S20035,45.487425,-73.556458,60098,9.685
S20035,45.487303,-73.556444,60099,9.698
S20035,45.487183,-73.556422,60100,9.712
S20035,45.487063,-73.556394,60101,9.726
S20035,45.487063,-73.556394,60102,9.726
S20035,45.486939,-73.556357,60103,9.740
S20035,45.486817,-73.556311,60104,9.754
S20035,45.486696,-73.556255,60105,9.768
S20035,45.486578,-73.556191,60106,9.782
S20035,45.486462,-73.556118,60107,9.796
S20035,45.486349,-73.556038,60108,9.810
S20035,45.486238,-73.555949,60109,9.824
S20035,45.486132,-73.555852,60110,9.838
S20035,45.486029,-73.555747,60111,9.852
S20035,45.485929,-73.555636,60112,9.866
S20035,45.485833,-73.555516,60113,9.880
S20035,45.485743,-73.555391,60114,9.895
S20035,45.485657,-73.555259,60115,9.909
S20035,45.485575,-73.555121,60116,9.923
S20035,45.485499,-73.554976,60117,9.937
S20035,45.485428,-73.554828,60118,9.951
S20035,45.485428,-73.554828,60119,9.951
S20035,45.485372,-73.554696,60120,9.963
S20035,45.485319,-73.554562,60121,9.975
S20035,45.485271,-73.554423,60122,9.987
S20035,45.485227,-73.554283,60123,9.999
S20035,45.485188,-73.554139,60124,10.011
S20035,45.485188,-73.554139,60125,10.011
S20035,45.485146,-73.553962,60126,10.025
S20035,45.485111,-73.553780,60127,10.040
S20035,45.485082,-73.553596,60128,10.055
S20035,45.485061,-73.553410,60129,10.070
S20035,45.485045,-73.553223,60130,10.084
S20035,45.485038,-73.553035,60131,10.099
S20035,45.485037,-73.552846,60132,10.114
S20035,45.485044,-73.552658,60133,10.129
S20035,45.485057,-73.552471,60134,10.143
S20035,45.485078,-73.552284,60135,10.158
S20035,45.485078,-73.552284,60136,10.158
S20035,45.485078,-73.552284,60137,10.158
S20035,45.485103,-73.552116,60138,10.171
S20035,45.485131,-73.551948,60139,10.185
S20035,45.485166,-73.551783,60140,10.198
S20035,45.485166,-73.551783,60141,10.198
S20035,45.485222,-73.551537,60142,10.219
S20035,45.485279,-73.551292,60143,10.239
S20035,45.485279,-73.551292,60144,10.239
S20035,45.486074,-73.547981,60145,10.512
S20035,45.486249,-73.547255,60146,10.572
S20035,45.486271,-73.547165,60147,10.580
S20035,45.486342,-73.546861,60148,10.605
S20035,45.486410,-73.546557,60149,10.630
S20035,45.486410,-73.546557,60150,10.630
S20035,45.486439,-73.546403,60151,10.642
S20035,45.486466,-73.546247,60152,10.655
S20035,45.486488,-73.546091,60153,10.667
S20035,45.486505,-73.545934,60154,10.680
S20035,45.486505,-73.545934,60155,10.680
S20035,45.486519,-73.545756,60156,10.694
S20035,45.486525,-73.545578,60157,10.707
S20035,45.486525,-73.545399,60158,10.721
S20035,45.486518,-73.545221,60159,10.735
S20035,45.486504,-73.545045,60160,10.749
S20035,45.486484,-73.544868,60161,10.763
S20035,45.486456,-73.544694,60162,10.777
S20035,45.486422,-73.544523,60163,10.791
S20035,45.486382,-73.544354,60164,10.805
S20035,45.486335,-73.544188,60165,10.819
S20035,45.486282,-73.544026,60166,10.833
S20035,45.486223,-73.543869,60167,10.847
S20035,45.486158,-73.543717,60168,10.861
S20035,45.486087,-73.543570,60169,10.875
S20035,45.486010,-73.543428,60170,10.889
S20035,45.485929,-73.543292,60171,10.903
S20035,45.485842,-73.543164,60172,10.917
S20035,45.485751,-73.543041,60173,10.931
S20035,45.485654,-73.542927,60174,10.944
S20035,45.485554,-73.542820,60175,10.959
S20035,45.485449,-73.542721,60176,10.972
S20035,45.485341,-73.542629,60177,10.986
S20035,45.485231,-73.542547,60178,11.000
S20035,45.485116,-73.542473,60179,11.014
S20035,45.484999,-73.542408,60180,11.028
S20035,45.484880,-73.542352,60181,11.042
S20035,45.484759,-73.542306,60182,11.056
S20035,45.484636,-73.542269,60183,11.070
S20035,45.484512,-73.542242,60184,11.084
S20035,45.484387,-73.542224,60185,11.098
S20035,45.484262,-73.542216,60186,11.112
S20035,45.484262,-73.542216,60187,11.112
S20035,45.484262,-73.542216,60188,11.112
S20035,45.484157,-73.542216,60189,11.124
S20035,45.484053,-73.542224,60190,11.135
S20035,45.483948,-73.542236,60191,11.147
S20035,45.483948,-73.542236,60192,11.147
S20035,45.483793,-73.542264,60193,11.164
S20035,45.483638,-73.542301,60194,11.182
S20035,45.483638,-73.542301,60195,11.182
S20035,45.483484,-73.542345,60196,11.199
S20035,45.483331,-73.542396,60197,11.216
S20035,45.483331,-73.542396,60198,11.216
S20035,45.483026,-73.542506,60199,11.252
S20035,45.483026,-73.542506,60200,11.252
S20035,45.482982,-73.542522,60201,11.257
S20035,45.482064,-73.542860,60202,11.362
S20035,45.481541,-73.543053,60203,11.422
S20035,45.480448,-73.543457,60204,11.547
S20035,45.479966,-73.543634,60205,11.603
S20035,45.479661,-73.543749,60206,11.638
S20035,45.479661,-73.543749,60207,11.638
S20035,45.479510,-73.543810,60208,11.655
S20035,45.479360,-73.543875,60209,11.673
S20035,45.479360,-73.543875,60210,11.673
S20035,45.479184,-73.543961,60211,11.694
S20035,45.479010,-73.544054,60212,11.714
S20035,45.478839,-73.544155,60213,11.735
S20035,45.478671,-73.544265,60214,11.755
S20035,45.478504,-73.544382,60215,11.776
S20035,45.478342,-73.544508,60216,11.797
S20035,45.478181,-73.544641,60217,11.817
S20035,45.478025,-73.544781,60218,11.838
S20035,45.477871,-73.544929,60219,11.858
S20035,45.477721,-73.545084,60220,11.879
S20035,45.477575,-73.545246,60221,11.900
S20035,45.477432,-73.545415,60222,11.920
S20035,45.477295,-73.545591,60223,11.941
S20035,45.477160,-73.545774,60224,11.962
S20035,45.477160,-73.545774,60225,11.962
S20035,45.477160,-73.545774,60226,11.962
S20035,45.477050,-73.545933,60227,11.979
S20035,45.476943,-73.546096,60228,11.997
S20035,45.476943,-73.546096,60229,11.997
S20035,45.476730,-73.546427,60230,12.032
S20035,45.476730,-73.546427,60231,12.032
S20035,45.476452,-73.546866,60232,12.078
S20035,45.476174,-73.547306,60233,12.124
S20035,45.476036,-73.547520,60234,12.147
S20035,45.475895,-73.547731,60235,12.169
S20035,45.475895,-73.547731,60236,12.169
S20035,45.475799,-73.547869,60237,12.185
S20035,45.475698,-73.548000,60238,12.200
S20035,45.475593,-73.548124,60239,12.215
S20035,45.475593,-73.548124,60240,12.215
S20035,45.475495,-73.548230,60241,12.229
S20035,45.475393,-73.548327,60242,12.242
S20035,45.475288,-73.548418,60243,12.256
S20035,45.475179,-73.548501,60244,12.270
S20035,45.475067,-73.548576,60245,12.283
S20035,45.474954,-73.548643,60246,12.297
S20035,45.474838,-73.548701,60247,12.311
S20035,45.474720,-73.548752,60248,12.324
S20035,45.474720,-73.548752,60249,12.324
S20035,45.474607,-73.548792,60250,12.337
S20035,45.474494,-73.548824,60251,12.350
S20035,45.474380,-73.548848,60252,12.363
S20035,45.474380,-73.548848,60253,12.363
S20035,45.474264,-73.548866,60254,12.376
S20035,45.474149,-73.548875,60255,12.389
S20035,45.474033,-73.548876,60256,12.401
S20035,45.474033,-73.548876,60257,12.401
S20035,45.473917,-73.548868,60258,12.414
S20035,45.473802,-73.548854,60259,12.427
S20035,45.473688,-73.548832,60260,12.440
S20035,45.473688,-73.548832,60261,12.440
S20035,45.473573,-73.548803,60262,12.453
S20035,45.473461,-73.548764,60263,12.466
S20035,45.473349,-73.548719,60264,12.479
S20035,45.473349,-73.548719,60265,12.479
S20035,45.473232,-73.548663,60266,12.492
S20035,45.473117,-73.548599,60267,12.506
S20035,45.473005,-73.548526,60268,12.520
S20035,45.472895,-73.548445,60269,12.533
S20035,45.472789,-73.548357,60270,12.547
S20035,45.472789,-73.548357,60271,12.547
S20035,45.472674,-73.548252,60272,12.562
S20035,45.472563,-73.548138,60273,12.578
S20035,45.472456,-73.548018,60274,12.593
S20035,45.472456,-73.548018,60275,12.593
S20035,45.472300,-73.547831,60276,12.615
S20035,45.472145,-73.547640,60277,12.638
S20035,45.472145,-73.547640,60278,12.638
S20035,45.471588,-73.546945,60279,12.720
S20035,45.471444,-73.546762,60280,12.742
S20035,45.471301,-73.546576,60281,12.764
S20035,45.471301,-73.546576,60282,12.764
S20035,45.471209,-73.546450,60283,12.778
S20035,45.471120,-73.546315,60284,12.792
S20035,45.471037,-73.546177,60285,12.806
S20035,45.471037,-73.546177,60286,12.806
S20035,45.470958,-73.546033,60287,12.821
S20035,45.470884,-73.545883,60288,12.835
S20035,45.470817,-73.545728,60289,12.849
S20035,45.470817,-73.545728,60290,12.849
S20035,45.470755,-73.545567,60291,12.864
S20035,45.470700,-73.545403,60292,12.878
S20035,45.470650,-73.545234,60293,12.892
S20035,45.470650,-73.545234,60294,12.892
S20035,45.470613,-73.545083,60295,12.905
S20035,45.470579,-73.544930,60296,12.917
S20035,45.470552,-73.544774,60297,12.930
S20035,45.470552,-73.544774,60298,12.930
S20035,45.470526,-73.544595,60299,12.944
S20035,45.470506,-73.544413,60300,12.959
S20035,45.470491,-73.544232,60301,12.973
S20035,45.470491,-73.544232,60302,12.973
S20035,45.470475,-73.543958,60303,12.994
S20035,45.470462,-73.543684,60304,13.016
S20035,45.470462,-73.543684,60305,13.016
S20035,45.470356,-73.541272,60306,13.205
S20035,45.470347,-73.541074,60307,13.220
S20035,45.470347,-73.541074,60308,13.220
S20035,45.470339,-73.540877,60309,13.236
S20035,45.470339,-73.540877,60310,13.236
S20035,45.470329,-73.540503,60311,13.265
S20035,45.470329,-73.540503,60312,13.265
S20035,45.470325,-73.540305,60313,13.280
S20035,45.470325,-73.540305,60314,13.280
S20035,45.470323,-73.540107,60315,13.296
S20035,45.470323,-73.540107,60316,13.296
S20035,45.470319,-73.539772,60317,13.322
S20035,45.470305,-73.538547,60318,13.418
S20035,45.470305,-73.538547,70001,13.418
S20035,45.470291,-73.537410,70002,13.507
S20035,45.470285,-73.536860,70003,13.550
S20035,45.470277,-73.536080,70004,13.611
S20035,45.470265,-73.535343,70005,13.668
S20035,45.470265,-73.535343,70006,13.668
S20035,45.470251,-73.534560,70007,13.730
S20035,45.470246,-73.534296,70008,13.750
S20035,45.470246,-73.534296,70009,13.750
S20035,45.470223,-73.532991,70010,13.852
S20035,45.470192,-73.531686,70011,13.954
S20035,45.470157,-73.530383,70012,14.056
S20035,45.470114,-73.529080,70013,14.158
S20035,45.470066,-73.527777,70014,14.260
S20035,45.470010,-73.526474,70015,14.363
S20035,45.469949,-73.525172,70016,14.464
S20035,45.469881,-73.523871,70017,14.566
S20035,45.469808,-73.522570,70018,14.668
S20035,45.469727,-73.521270,70019,14.771
S20035,45.469641,-73.519971,70020,14.873
S20035,45.469548,-73.518673,70021,14.975
S20035,45.469449,-73.517375,70022,15.077
S20035,45.469449,-73.517375,70023,15.077
S20035,45.469449,-73.517375,70024,15.077
S20035,45.469382,-73.516548,70025,15.142
S20035,45.469313,-73.515722,70026,15.207
S20035,45.469313,-73.515722,70027,15.207
S20035,45.469242,-73.514894,70028,15.272
S20035,45.469167,-73.514068,70029,15.337
S20035,45.469167,-73.514068,70030,15.337
S20035,45.469091,-73.513243,70031,15.402
S20035,45.469012,-73.512417,70032,15.467
S20035,45.469012,-73.512417,70033,15.467
S20035,45.468930,-73.511592,70034,15.533
S20035,45.468846,-73.510768,70035,15.598
S20035,45.468846,-73.510768,70036,15.598
S20035,45.468639,-73.508781,70037,15.755
S20035,45.468433,-73.506795,70038,15.912
S20035,45.468226,-73.504807,70039,16.069
S20035,45.468020,-73.502821,70040,16.226
S20035,45.467917,-73.501852,70041,16.303
S20035,45.467814,-73.500884,70042,16.379
S20035,45.467814,-73.500884,70043,16.379
S20035,45.467708,-73.499916,70044,16.456
S20035,45.467600,-73.498949,70045,16.532
S20035,45.467600,-73.498949,70046,16.532
S20035,45.467490,-73.497982,70047,16.609
S20035,45.467377,-73.497015,70048,16.686
S20035,45.467377,-73.497015,70049,16.686
S20035,45.467263,-73.496050,70050,16.762
S20035,45.467147,-73.495086,70051,16.839
S20035,45.467147,-73.495086,70052,16.839
S20035,45.467028,-73.494120,70053,16.915
S20035,45.466908,-73.493156,70054,16.992
S20035,45.466908,-73.493156,70055,16.992
S20035,45.466737,-73.491816,70056,17.098
S20035,45.466561,-73.490475,70057,17.205
S20035,45.466382,-73.489135,70058,17.312
S20035,45.466382,-73.489135,70059,17.312
S20035,45.466268,-73.488303,70060,17.378
S20035,45.466268,-73.488303,70061,17.378
S20035,45.466153,-73.487470,70062,17.444
S20035,45.466153,-73.487470,70063,17.444
S20035,45.466059,-73.486798,70064,17.498
S20035,45.465966,-73.486125,70065,17.551
S20035,45.465914,-73.485748,70066,17.581
S20035,45.465865,-73.485371,70067,17.611
S20035,45.465865,-73.485371,70068,17.611
S20035,45.465784,-73.484715,70069,17.663
S20035,45.465710,-73.484056,70070,17.716
S20035,45.465641,-73.483397,70071,17.768
S20035,45.465580,-73.482736,70072,17.820
S20035,45.465525,-73.482075,70073,17.872
S20035,45.465525,-73.482075,70074,17.872
S20035,45.465317,-73.479433,70075,18.080
S20035,45.465295,-73.479147,70076,18.102
S20035,45.465295,-73.479147,70077,18.102
S20035,45.465267,-73.478764,70078,18.132
S20035,45.465242,-73.478382,70079,18.162
S20035,45.465242,-73.478382,70080,18.162
S20035,45.465201,-73.477702,70081,18.216
S20035,45.465194,-73.477555,70082,18.227
S20035,45.465170,-73.477067,70083,18.265
S20035,45.465167,-73.477021,70084,18.269
S20035,45.465140,-73.476339,70085,18.323
S20035,45.465140,-73.476339,70086,18.323
S20035,45.465080,-73.474671,70087,18.453
S20035,45.465070,-73.474397,70088,18.475
S20035,45.465052,-73.473947,70089,18.510
S20035,45.465052,-73.473947,70090,18.510
S20035,45.465030,-73.473497,70091,18.545
S20035,45.465030,-73.473497,70092,18.545
S20035,45.465018,-73.473263,70093,18.564
S20035,45.465018,-73.473263,70094,18.564
S20035,45.464997,-73.472901,70095,18.592
S20035,45.464961,-73.472262,70096,18.642
S20035,45.464944,-73.471900,70097,18.671
S20035,45.464929,-73.471538,70098,18.699
S20035,45.464929,-73.471538,70099,18.699
S20035,45.464925,-73.471405,70100,18.709
S20035,45.464879,-73.470190,70101,18.805
S20035,45.464879,-73.470190,80001,18.805
S20035,45.464843,-73.469227,80002,18.880
S20035,45.464842,-73.469194,80003,18.883
S20035,45.464837,-73.469047,80004,18.894
S20035,45.464837,-73.469047,80005,18.894
S20035,45.464831,-73.468900,80006,18.905
S20035,45.464831,-73.468900,80007,18.905
S20035,45.464825,-73.468662,80008,18.924
S20035,45.464819,-73.468423,80009,18.943
S20035,45.464819,-73.468423,80010,18.943
S20035,45.464818,-73.468276,80011,18.954
S20035,45.464818,-73.468276,80012,18.954
S20035,45.464816,-73.468129,80013,18.966
S20035,45.464816,-73.468129,80014,18.966
S20035,45.464811,-73.467757,80015,18.995
S20035,45.464804,-73.467154,80016,19.042
S20035,45.464802,-73.467007,80017,19.053
S20035,45.464802,-73.467007,80018,19.053
S20035,45.464799,-73.466860,80019,19.065
S20035,45.464799,-73.466860,80020,19.065
S20035,45.464795,-73.466622,80021,19.084
S20035,45.464787,-73.466383,80022,19.102
S20035,45.464787,-73.466383,80023,19.102
S20035,45.464783,-73.466238,80024,19.114
S20035,45.464783,-73.466238,80025,19.114
S20035,45.464777,-73.466090,80026,19.125
S20035,45.464777,-73.466090,80027,19.125
S20035,45.464761,-73.465648,80028,19.160
S20035,45.464745,-73.465206,80029,19.194
S20035,45.464691,-73.463793,80030,19.305
S20035,45.464668,-73.463153,80031,19.355
S20035,45.464644,-73.462515,80032,19.405
S20035,45.464633,-73.462221,80033,19.428
S20035,45.464613,-73.461736,80034,19.466
S20035,45.464613,-73.461736,80035,19.466
S20035,45.464601,-73.461493,80036,19.485
S20035,45.464585,-73.461252,80037,19.504
S20035,45.464585,-73.461252,80038,19.504
S20035,45.464560,-73.460954,80039,19.528
S20035,45.464527,-73.460657,80040,19.551
S20035,45.464489,-73.460362,80041,19.575
S20035,45.464443,-73.460068,80042,19.598
S20035,45.464392,-73.459776,80043,19.622
S20035,45.464333,-73.459487,80044,19.645
S20035,45.464268,-73.459201,80045,19.669
S20035,45.464197,-73.458918,80046,19.692
S20035,45.464197,-73.458918,80047,19.692
S20035,45.464140,-73.458710,80048,19.710
S20035,45.464080,-73.458504,80049,19.727
S20035,45.464016,-73.458299,80050,19.745
S20035,45.464016,-73.458299,80051,19.745
S20035,45.463949,-73.458097,80052,19.762
S20035,45.463878,-73.457898,80053,19.780
S20035,45.463804,-73.457700,80054,19.797
S20035,45.463804,-73.457700,80055,19.797
S20035,45.463727,-73.457505,80056,19.815
S20035,45.463647,-73.457314,80057,19.832
S20035,45.463563,-73.457123,80058,19.850
S20035,45.463563,-73.457123,80059,19.850
S20035,45.463476,-73.456938,80060,19.867
S20035,45.463387,-73.456754,80061,19.884
S20035,45.463293,-73.456574,80062,19.902
S20035,45.463293,-73.456574,80063,19.902
S20035,45.463189,-73.456382,80064,19.921
S20035,45.463082,-73.456193,80065,19.940
S20035,45.462971,-73.456009,80066,19.959
S20035,45.462857,-73.455828,80067,19.978
S20035,45.462857,-73.455828,80068,19.978
S20035,45.462740,-73.455652,80069,19.997
S20035,45.462619,-73.455480,80070,20.016
S20035,45.462619,-73.455480,80071,20.016
S20035,45.462376,-73.455138,80072,20.054
S20035,45.462376,-73.455138,80073,20.054
S20035,45.459713,-73.451444,80074,20.467
S20035,45.459294,-73.450864,80075,20.532
S20035,45.458876,-73.450283,80076,20.597
S20035,45.458684,-73.450016,80077,20.627
S20035,45.458409,-73.449634,80078,20.670
S20035,45.458136,-73.449251,80079,20.712
S20035,45.458136,-73.449251,80080,20.712
S20035,45.457346,-73.448130,80081,20.837
S20035,45.456759,-73.447302,80082,20.928
S20035,45.456759,-73.447302,80083,20.928
S20035,45.456382,-73.446776,80084,20.987
S20035,45.456382,-73.446776,80085,20.987
S20035,45.456138,-73.446435,80086,21.025
S20035,45.455893,-73.446095,80087,21.063
S20035,45.455694,-73.445820,80088,21.094
S20035,45.455694,-73.445820,80089,21.094
S20035,45.455495,-73.445548,80090,21.125
S20035,45.455495,-73.445548,80091,21.125
S20035,45.455248,-73.445215,80092,21.163
S20035,45.455001,-73.444881,80093,21.201
S20035,45.454671,-73.444434,80094,21.251
S20035,45.454516,-73.444223,80095,21.275
S20035,45.454516,-73.444223,80096,21.275
S20035,45.454216,-73.443809,80097,21.322
S20035,45.454216,-73.443809,80098,21.322
S20035,45.453762,-73.443174,80099,21.392
S20035,45.453309,-73.442539,80100,21.463
S20035,45.452883,-73.441945,80101,21.529
S20035,45.452883,-73.441945,80102,21.529
S20035,45.452429,-73.441313,80103,21.600
S20035,45.451214,-73.439625,80104,21.789
S20035,45.450441,-73.438552,80105,21.909
S20035,45.449482,-73.437218,80106,22.058
S20035,45.449202,-73.436835,80107,22.101
S20035,45.448918,-73.436457,80108,22.144
S20035,45.448918,-73.436457,80109,22.144
S20035,45.448153,-73.435453,80110,22.260
S20035,45.447903,-73.435121,80111,22.298
S20035,45.447655,-73.434784,80112,22.336
S20035,45.447655,-73.434784,80113,22.336
S20035,45.447426,-73.434464,80114,22.372
S20035,45.447426,-73.434464,80115,22.372
S20035,45.447271,-73.434245,80116,22.396
S20035,45.446857,-73.433660,80117,22.461
S20035,45.446857,-73.433660,90001,22.461
S20035,45.446456,-73.433094,90002,22.524
S20035,45.446393,-73.433003,90003,22.534
S20035,45.446393,-73.433003,90004,22.534
S20035,45.446329,-73.432912,90005,22.544
S20035,45.446329,-73.432912,90006,22.544
S20035,45.446208,-73.432734,90007,22.563
S20035,45.446089,-73.432551,90008,22.583
S20035,45.445973,-73.432366,90009,22.602
S20035,45.445973,-73.432366,90010,22.602
S20035,45.445871,-73.432195,90011,22.620
S20035,45.445770,-73.432021,90012,22.637
S20035,45.445770,-73.432021,90013,22.637
S20035,45.445714,-73.431921,90014,22.647
S20035,45.445714,-73.431921,90015,22.647
S20035,45.445658,-73.431822,90016,22.657
